,url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('applet'),Result_v1
1053,51.0,2.0,17.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.24415094,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1054,21.0,0.0,9.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,3.30678305,0.0,0.0,0.0,6.0,0.0,0.0,13.0,1.0,1.0,2.0,2.0,0.0,benign
1055,191.0,0.0,182.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,4.852420601,0.0,0.0,1.0,10.0,0.0,0.0,125.0,1.0,1.0,7.0,22.0,0.0,malicious
1056,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.886842188,0.0,0.0,0.0,6.0,0.0,0.0,125.0,1.0,1.0,1.0,144.0,0.0,benign
1057,19.0,1.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.10390991,0.0,0.0,0.0,20.0,0.0,0.0,93.0,1.0,1.0,2.0,29.0,0.0,malicious
1058,22.0,0.0,0.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,3.814371943,0.0,0.0,0.0,30.0,0.0,0.0,79.0,1.0,1.0,0.0,29.0,0.0,benign
1059,19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.008132026,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
1060,41.0,3.0,1.0,40.0,40.0,2.0,0.0,0.0,0.0,0.0,4.448934896,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1061,141.0,0.0,127.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0,4.654770466,0.0,0.0,0.0,7.0,0.0,0.0,61.0,1.0,1.0,2.0,49.0,0.0,benign
1062,38.0,0.0,21.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.075217408,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,benign
1063,51.0,0.0,37.0,14.0,14.0,3.0,3.0,0.0,0.0,0.0,4.59446009,0.0,0.0,0.0,9.0,0.0,0.0,55.0,1.0,1.0,0.0,42.0,0.0,benign
1064,21.0,0.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.824862958,0.0,0.0,0.0,4.0,0.0,0.0,51.0,1.0,1.0,1.0,162.0,0.0,benign
1065,28.0,0.0,1.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,3.968449003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,malicious
1066,42.0,0.0,31.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.953810293,0.0,0.0,1.0,23.0,0.0,0.0,86.0,1.0,1.0,5.0,112.0,0.0,benign
1067,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.189886078,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
1068,82.0,0.0,59.0,23.0,23.0,5.0,0.0,0.0,0.0,1.0,4.577869775,0.0,0.0,0.0,4.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0,0.0,malicious
1069,65.0,0.0,41.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.350717115,0.0,0.0,0.0,9.0,0.0,0.0,29.0,1.0,1.0,1.0,14.0,0.0,malicious
1070,15.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,3.762267391,0.0,0.0,0.0,22.0,0.0,0.0,100.0,1.0,1.0,0.0,57.0,0.0,benign
1071,24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.962103165,0.0,0.0,0.0,9.0,0.0,0.0,17.0,1.0,1.0,0.0,16.0,0.0,benign
1072,429.0,0.0,418.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,3.681439641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
1073,16.0,0.0,0.0,16.0,13.0,3.0,0.0,0.0,0.0,1.0,3.795088586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
1074,28.0,2.0,0.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.286146588,0.0,0.0,0.0,8.0,0.0,0.0,265.0,1.0,1.0,2.0,123.0,0.0,benign
1075,29.0,2.0,6.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.384795487,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
1076,46.0,0.0,31.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.538872341,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
1077,14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.913977073,0.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,1.0,1.0,33.0,0.0,benign
1078,31.0,1.0,10.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.182336834,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
1079,61.0,0.0,39.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,4.714167577,0.0,0.0,0.0,7.0,0.0,0.0,28.0,1.0,1.0,0.0,10.0,0.0,benign
1080,32.0,0.0,20.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.733869526,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,benign
1081,83.0,2.0,50.0,33.0,33.0,3.0,1.0,0.0,0.0,0.0,4.792854592,0.0,0.0,1.0,2.0,0.0,0.0,53.0,1.0,1.0,2.0,5.0,0.0,malicious
1082,37.0,2.0,10.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.215002357,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1083,14.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.0,1.0,3.427333494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,benign
1084,37.0,2.0,0.0,,37.0,2.0,0.0,0.0,0.0,0.0,4.311037868,0.0,0.0,0.0,8.0,0.0,0.0,211.0,1.0,1.0,2.0,122.0,0.0,benign
1085,123.0,0.0,109.0,14.0,14.0,8.0,4.0,0.0,0.0,0.0,4.601649311,0.0,0.0,0.0,9.0,0.0,0.0,36.0,1.0,1.0,0.0,17.0,0.0,benign
1086,67.0,2.0,11.0,56.0,56.0,5.0,0.0,0.0,0.0,0.0,4.460840576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
1087,40.0,0.0,25.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,4.538111458,0.0,0.0,0.0,7.0,0.0,0.0,37.0,1.0,1.0,1.0,7.0,0.0,malicious
1088,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.886842188,0.0,0.0,0.0,33.0,0.0,0.0,295.0,1.0,1.0,1.0,55.0,0.0,benign
1089,41.0,1.0,10.0,31.0,31.0,2.0,0.0,0.0,0.0,0.0,4.266541407,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
1090,33.0,0.0,16.0,17.0,17.0,2.0,2.0,0.0,0.0,0.0,4.208297969,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
1091,73.0,0.0,62.0,11.0,11.0,2.0,3.0,0.0,0.0,0.0,4.832446651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
1092,36.0,0.0,21.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,3.969771953,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,benign
1093,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.94346519,0.0,0.0,0.0,9.0,0.0,0.0,26.0,1.0,1.0,0.0,24.0,0.0,benign
1094,72.0,0.0,59.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.69958177,0.0,0.0,1.0,4.0,0.0,0.0,50.0,1.0,1.0,1.0,8.0,0.0,malicious
1095,105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.874129548,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,malicious
1096,47.0,2.0,10.0,37.0,37.0,3.0,0.0,0.0,0.0,0.0,4.374846142,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1097,37.0,0.0,29.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,4.445131835,0.0,0.0,0.0,10.0,0.0,0.0,46.0,1.0,1.0,1.0,51.0,0.0,benign
1098,27.0,0.0,3.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.160704753,0.0,0.0,0.0,2.0,0.0,0.0,21.0,1.0,1.0,2.0,1.0,0.0,malicious
1099,21.0,0.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.840402547,0.0,0.0,1.0,12.0,0.0,0.0,214.0,2.0,1.0,1.0,207.0,0.0,benign
1100,41.0,0.0,32.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,4.339661719,0.0,0.0,0.0,6.0,0.0,0.0,27.0,1.0,1.0,0.0,223.0,0.0,benign
1101,39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.328046337,0.0,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,0.0,benign
1102,27.0,0.0,11.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.253212018,0.0,0.0,0.0,7.0,0.0,0.0,16.0,1.0,1.0,1.0,27.0,0.0,benign
1103,40.0,0.0,17.0,17.0,17.0,1.0,0.0,5.0,0.0,0.0,4.547995053,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
1104,32.0,0.0,9.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,3.993942708,0.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,benign
1105,37.0,0.0,20.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.473429846,0.0,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,0.0,benign
1106,72.0,0.0,59.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.424316673,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,benign
1107,33.0,0.0,12.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,3.887326145,0.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,1.0,2.0,5.0,0.0,malicious
1108,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.053508855,0.0,0.0,1.0,6.0,0.0,0.0,249.0,1.0,1.0,3.0,162.0,0.0,benign
1109,31.0,0.0,13.0,18.0,18.0,2.0,1.0,0.0,0.0,0.0,4.113206053,0.0,0.0,0.0,10.0,0.0,0.0,36.0,1.0,1.0,1.0,43.0,0.0,benign
1110,27.0,1.0,0.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.278351812,0.0,0.0,0.0,9.0,0.0,0.0,200.0,1.0,1.0,2.0,122.0,0.0,benign
1111,42.0,0.0,21.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.15326969,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,malicious
1112,39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.406516782,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
1113,55.0,0.0,32.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.412521973,0.0,0.0,1.0,8.0,1.0,1.0,41.0,1.0,1.0,1.0,73.0,0.0,benign
1114,44.0,2.0,6.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,4.121570755,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
1115,38.0,0.0,28.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,3.957729487,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,malicious
1116,35.0,0.0,10.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.397687958,0.0,0.0,0.0,2.0,0.0,0.0,25.0,1.0,1.0,1.0,15.0,0.0,malicious
1117,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.970175521,0.0,0.0,0.0,9.0,0.0,0.0,26.0,1.0,1.0,0.0,24.0,0.0,benign
1118,12.0,0.0,1.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.681880803,0.0,0.0,0.0,6.0,0.0,0.0,43.0,1.0,1.0,2.0,2.0,0.0,malicious
1119,87.0,0.0,35.0,17.0,17.0,2.0,0.0,34.0,0.0,0.0,4.614483559,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,malicious
1120,26.0,0.0,11.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,3.980169408,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
1121,58.0,0.0,44.0,14.0,14.0,3.0,1.0,0.0,0.0,0.0,4.433133583,0.0,0.0,3.0,22.0,0.0,0.0,23.0,1.0,0.0,1.0,98.0,0.0,benign
1122,30.0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,3.972306406,0.0,0.0,0.0,2.0,0.0,0.0,70.0,1.0,1.0,1.0,13.0,0.0,malicious
1123,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.168295834,0.0,0.0,0.0,15.0,0.0,0.0,67.0,1.0,1.0,2.0,51.0,0.0,benign
1124,43.0,1.0,10.0,33.0,33.0,2.0,0.0,0.0,0.0,0.0,4.16024,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1125,39.0,1.0,10.0,29.0,29.0,3.0,0.0,0.0,0.0,0.0,4.3253455,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
1126,163.0,0.0,154.0,9.0,9.0,3.0,2.0,0.0,0.0,0.0,4.738134029,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,benign
1127,22.0,0.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,3.978333581,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,benign
1128,30.0,0.0,9.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.02636046,0.0,0.0,0.0,14.0,0.0,0.0,51.0,1.0,1.0,1.0,41.0,0.0,benign
1129,53.0,0.0,25.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.304574504,0.0,0.0,0.0,13.0,0.0,0.0,73.0,1.0,1.0,3.0,95.0,0.0,benign
1130,13.0,0.0,0.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,3.30869497,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,7.0,0.0,benign
1131,44.0,1.0,10.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.195846815,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1132,52.0,0.0,13.0,39.0,39.0,2.0,0.0,0.0,0.0,0.0,4.113481348,0.0,0.0,0.0,4.0,0.0,0.0,23.0,1.0,1.0,1.0,3.0,0.0,benign
1133,88.0,1.0,13.0,33.0,33.0,3.0,0.0,41.0,1.0,0.0,4.936608077,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,0.0,malicious
1134,33.0,1.0,10.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.301839504,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1135,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.849223912,0.0,0.0,0.0,24.0,0.0,0.0,146.0,1.0,1.0,0.0,153.0,0.0,benign
1136,80.0,1.0,1.0,34.0,34.0,3.0,0.0,44.0,1.0,0.0,5.185174278,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,1.0,0.0,4.0,0.0,malicious
1137,31.0,0.0,14.0,17.0,17.0,2.0,1.0,0.0,0.0,0.0,4.201231789,0.0,0.0,0.0,13.0,0.0,0.0,20.0,1.0,1.0,1.0,44.0,0.0,benign
1138,44.0,0.0,34.0,10.0,10.0,2.0,2.0,0.0,0.0,0.0,4.279885146,0.0,0.0,0.0,15.0,0.0,0.0,35.0,1.0,1.0,1.0,55.0,0.0,benign
1139,34.0,2.0,0.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.326706578,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1140,105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.915671912,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,malicious
1141,173.0,0.0,158.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.577296015,0.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,1.0,1.0,17.0,0.0,malicious
1142,23.0,0.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.106890596,0.0,0.0,0.0,19.0,0.0,0.0,33.0,1.0,1.0,1.0,44.0,0.0,benign
1143,23.0,0.0,13.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,4.053235913,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,3.0,0.0,malicious
1144,44.0,0.0,17.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.217374036,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1145,40.0,2.0,10.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,4.219360938,0.0,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,0.0,malicious
1146,37.0,0.0,0.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,3.729000585,0.0,0.0,0.0,36.0,0.0,0.0,141.0,1.0,1.0,2.0,81.0,0.0,benign
1147,47.0,0.0,34.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.318714769,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,malicious
1148,31.0,1.0,9.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.102933434,0.0,0.0,0.0,16.0,0.0,0.0,64.0,1.0,1.0,1.0,24.0,0.0,benign
1149,24.0,1.0,1.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,3.968139062,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1150,17.0,0.0,0.0,17.0,14.0,3.0,0.0,0.0,0.0,1.0,3.688721876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,benign
1151,68.0,0.0,14.0,22.0,22.0,2.0,0.0,31.0,1.0,0.0,4.394400916,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,malicious
1152,70.0,4.0,23.0,47.0,47.0,2.0,2.0,0.0,0.0,0.0,4.755912155,0.0,0.0,0.0,4.0,0.0,0.0,13.0,2.0,1.0,1.0,1.0,0.0,malicious
1153,31.0,0.0,10.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,4.092342603,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
1154,65.0,0.0,47.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.688420967,0.0,0.0,0.0,6.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,malicious
1155,35.0,0.0,26.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,4.264074791,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,malicious
1156,48.0,3.0,10.0,38.0,38.0,3.0,0.0,0.0,0.0,0.0,4.404112332,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1157,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.886842188,0.0,0.0,0.0,13.0,0.0,0.0,95.0,0.0,1.0,1.0,62.0,0.0,benign
1158,127.0,0.0,122.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,5.082724924,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,24.0,0.0,benign
1159,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,3.748994804,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,27.0,0.0,benign
1160,64.0,0.0,47.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.22494127,0.0,0.0,0.0,9.0,0.0,0.0,30.0,1.0,1.0,1.0,15.0,0.0,malicious
1161,16.0,0.0,1.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,3.642489673,0.0,0.0,0.0,7.0,0.0,0.0,66.0,1.0,1.0,1.0,51.0,0.0,malicious
1162,35.0,2.0,6.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,4.115897411,0.0,0.0,0.0,11.0,0.0,0.0,48.0,1.0,1.0,1.0,82.0,0.0,benign
1163,36.0,2.0,0.0,36.0,36.0,2.0,0.0,0.0,0.0,0.0,4.12686236,0.0,0.0,1.0,12.0,0.0,0.0,9.0,1.0,1.0,0.0,45.0,0.0,benign
1164,15.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,3.606936732,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,benign
1165,68.0,0.0,50.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.310067653,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,malicious
1166,171.0,1.0,39.0,25.0,25.0,4.0,0.0,106.0,2.0,0.0,5.422214736,0.0,0.0,0.0,7.0,0.0,0.0,42.0,1.0,1.0,1.0,6.0,0.0,malicious
1167,47.0,2.0,17.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,4.146990342,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1168,67.0,0.0,53.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.262290577,0.0,0.0,0.0,14.0,0.0,0.0,119.0,1.0,1.0,0.0,3.0,0.0,malicious
1169,184.0,0.0,131.0,27.0,27.0,5.0,0.0,0.0,0.0,0.0,4.511235527,0.0,0.0,1.0,8.0,0.0,0.0,34.0,1.0,1.0,1.0,10.0,0.0,malicious
1170,17.0,0.0,1.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,3.855388542,0.0,0.0,0.0,16.0,0.0,0.0,44.0,1.0,1.0,2.0,2.0,0.0,malicious
1171,25.0,0.0,8.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.827819531,0.0,0.0,0.0,10.0,0.0,0.0,59.0,1.0,1.0,0.0,21.0,0.0,benign
1172,107.0,0.0,74.0,33.0,33.0,3.0,0.0,0.0,0.0,0.0,4.362525046,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,malicious
1173,24.0,0.0,1.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,3.760017278,0.0,0.0,0.0,13.0,0.0,0.0,132.0,1.0,1.0,3.0,74.0,0.0,malicious
1174,71.0,0.0,47.0,24.0,24.0,4.0,1.0,0.0,0.0,0.0,4.535357431,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
1175,127.0,0.0,122.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,5.082724924,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,24.0,0.0,benign
1176,17.0,0.0,0.0,17.0,14.0,3.0,0.0,0.0,0.0,1.0,3.522055209,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,benign
1177,131.0,0.0,119.0,12.0,12.0,3.0,2.0,0.0,0.0,0.0,4.689748733,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
1178,23.0,1.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.147114052,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
1179,180.0,0.0,166.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.85823633,0.0,0.0,0.0,22.0,0.0,0.0,61.0,1.0,1.0,0.0,71.0,0.0,benign
1180,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.243158792,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
1181,43.0,0.0,32.0,11.0,11.0,2.0,1.0,0.0,0.0,0.0,4.24107688,0.0,0.0,0.0,4.0,0.0,0.0,45.0,1.0,1.0,1.0,275.0,0.0,benign
1182,34.0,0.0,16.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.521828529,0.0,0.0,0.0,15.0,0.0,0.0,26.0,1.0,1.0,2.0,80.0,0.0,benign
1183,28.0,1.0,11.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.185867302,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,1.0,10.0,0.0,malicious
1184,71.0,0.0,56.0,15.0,15.0,3.0,2.0,0.0,0.0,0.0,4.674852104,0.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,1.0,0.0,5.0,0.0,benign
1185,54.0,0.0,41.0,13.0,13.0,3.0,1.0,0.0,0.0,0.0,4.532600093,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
1186,36.0,3.0,1.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,4.094073766,0.0,0.0,0.0,2.0,0.0,0.0,147.0,1.0,1.0,2.0,39.0,0.0,malicious
1187,38.0,0.0,26.0,12.0,12.0,3.0,1.0,0.0,0.0,0.0,4.199876085,0.0,0.0,0.0,6.0,0.0,0.0,27.0,1.0,1.0,1.0,104.0,0.0,benign
1188,22.0,1.0,1.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,3.814371943,0.0,0.0,0.0,17.0,0.0,0.0,107.0,1.0,1.0,3.0,38.0,0.0,malicious
1189,42.0,3.0,1.0,41.0,41.0,2.0,0.0,0.0,0.0,0.0,4.067965968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
